Participant_number,Phase,Trial,Image Left,Image Right,Value Left,Value Right,Choice,Gained Value,Decision Time,Feedback Time
7,Training,1,images/a2_trial.png,images/c_trial.png,40.0,4.0,right,4.0,5.855455417011399,3.8468182919896208
7,Training,2,images/a1_trial.png,images/a2_trial.png,78.0,76.0,right,76.0,6.877214332984295,2.929290874977596
7,Training,3,images/a2_trial.png,images/a1_trial.png,19.0,72.0,right,72.0,2.4322955839452334,1.4254807499819435
7,Training,4,images/a1_trial.png,images/c_trial.png,64.0,56.0,left,64.0,1.4568843339802697,0.9481834169710055
7,Training,5,images/a2_trial.png,images/b_trial.png,50.0,19.0,left,50.0,4.490690957987681,1.0230557920294814
7,Learning Part 1,1,images/tibetian/a1_N.png,images/tibetian/b_N.png,48.17910758460181,61.31852930724317,left,48.17910758460181,5.157160541974008,31.743833916960284
7,Learning Part 1,2,images/tibetian/a1_N.png,images/tibetian/b_N.png,56.76484124109807,58.887870535145616,right,58.887870535145616,0.8955019160057418,4.20584345899988
7,Learning Part 1,3,images/tibetian/a2_N.png,images/tibetian/c_N.png,65.68070000109995,51.40414595287099,left,65.68070000109995,7.631596874969546,2.2532941669924185
7,Learning Part 1,4,images/tibetian/a2_N.png,images/tibetian/c_N.png,71.02432620747965,22.082762588252002,left,71.02432620747965,1.4640970000182278,1.0327499169507064
7,Learning Part 1,5,images/tibetian/a2_N.png,images/tibetian/c_N.png,61.765375967920946,62.37769387550706,left,61.765375967920946,0.9152449590037577,6.637565375014674
7,Learning Part 1,6,images/tibetian/a2_N.png,images/tibetian/c_N.png,72.49394434093034,37.64224837746622,left,72.49394434093034,4.682285249989945,3.857678374974057
7,Learning Part 1,7,images/tibetian/a2_N.png,images/tibetian/c_N.png,87.5107556965542,20.375695960430576,left,87.5107556965542,1.2782967920065857,1.4573676660074852
7,Learning Part 1,8,images/tibetian/a2_N.png,images/tibetian/c_N.png,53.03290630725219,56.56656471850823,left,53.03290630725219,0.7848285000072792,2.437463292037137
7,Learning Part 1,9,images/tibetian/a1_N.png,images/tibetian/b_N.png,42.19011013206356,57.870340997098225,right,57.870340997098225,1.3200323330238461,1.7485488329548389
7,Learning Part 1,10,images/tibetian/a1_N.png,images/tibetian/b_N.png,86.43819356848925,36.730376496005974,right,36.730376496005974,1.4494585419888608,3.865398207970429
7,Learning Part 1,11,images/tibetian/a1_N.png,images/tibetian/b_N.png,67.43214098470943,45.8781845593329,right,45.8781845593329,2.1862547080381773,1.0210005000117235
7,Learning Part 1,12,images/tibetian/a1_N.png,images/tibetian/b_N.png,63.716902794306684,59.76212843689349,left,63.716902794306684,2.3084512499626726,1.2255391659564339
7,Learning Part 1,13,images/tibetian/a1_N.png,images/tibetian/b_N.png,63.21235437980218,65.1157273962695,left,63.21235437980218,1.5997156670200638,1.4515003749984317
7,Learning Part 1,14,images/tibetian/a1_N.png,images/tibetian/b_N.png,77.47903672300492,47.354306931268276,right,47.354306931268276,0.8957401249790564,1.9029883340117522
7,Learning Part 1,15,images/tibetian/a2_N.png,images/tibetian/c_N.png,84.36501404924414,46.82453202518343,left,84.36501404924414,1.94035312498454,1.020034958026372
7,Learning Part 1,16,images/tibetian/a2_N.png,images/tibetian/c_N.png,63.15437389921278,57.58161916107173,left,63.15437389921278,0.9603187500033528,0.8781352499499917
7,Learning Part 1,17,images/tibetian/a1_N.png,images/tibetian/b_N.png,58.22775077253321,48.6074264242841,right,48.6074264242841,1.4014383340254426,2.0117732500075363
7,Learning Part 1,18,images/tibetian/a1_N.png,images/tibetian/b_N.png,74.33041302683006,29.093524153076494,right,29.093524153076494,2.0812146249809302,0.8161612920230255
