Participant_number,Phase,Trial,Image Left,Image Right,Value Left,Value Right,Choice,Gained Value,Decision Time,Feedback Time
9,Training,1,images/a2_trial.png,images/c_trial.png,79.0,70.0,right,70.0,8.306181624997407,21.74743995902827
9,Training,2,images/a2_trial.png,images/b_trial.png,15.0,64.0,right,64.0,7.29436399997212,1.8340842920006253
9,Training,3,images/b_trial.png,images/a1_trial.png,9.0,72.0,right,72.0,9.079132416984066,1.4199947920278646
9,Training,4,images/b_trial.png,images/a1_trial.png,17.0,96.0,left,17.0,8.833966792037245,1.4234449999639764
9,Training,5,images/c_trial.png,images/b_trial.png,55.0,33.0,right,33.0,2.2811558750108816,0.9815139580168761
9,Learning Part 1,1,images/tibetian/a1_N.png,images/tibetian/b_N.png,63.896978157664925,55.99091293846671,right,55.99091293846671,7.692250666965265,1.5967670420068316
9,Learning Part 1,2,images/tibetian/a1_N.png,images/tibetian/b_N.png,68.6036750525369,49.93049495543034,left,68.6036750525369,2.0872100419946946,1.5466817910200916
9,Learning Part 1,3,images/tibetian/a1_N.png,images/tibetian/b_N.png,72.80634610099676,63.50710462357634,left,72.80634610099676,1.6481192499632016,1.4076619159895927
9,Learning Part 1,4,images/tibetian/a2_N.png,images/tibetian/c_N.png,67.9567733141379,46.28169942014653,left,67.9567733141379,3.1036790829966776,1.3611485410365276
9,Learning Part 1,5,images/tibetian/a1_N.png,images/tibetian/b_N.png,60.85806885697007,58.15927180608587,left,60.85806885697007,1.1274768330040388,1.048617042019032
9,Learning Part 1,6,images/tibetian/a1_N.png,images/tibetian/b_N.png,59.20563838752939,54.314151498765284,left,59.20563838752939,0.9253223750274628,1.1532016670098528
9,Learning Part 1,7,images/tibetian/a2_N.png,images/tibetian/c_N.png,55.7283361850524,53.47436623623653,left,55.7283361850524,2.6008847919874825,1.476910500030499
9,Learning Part 1,8,images/tibetian/a2_N.png,images/tibetian/c_N.png,48.15255702837577,63.4407567470118,left,48.15255702837577,0.8744332499918528,1.2507484579691663
9,Learning Part 1,9,images/tibetian/a1_N.png,images/tibetian/b_N.png,54.48821774302678,74.87170166463456,left,54.48821774302678,5.819186666980386,1.0144037919817492
9,Learning Part 1,10,images/tibetian/a1_N.png,images/tibetian/b_N.png,83.24745963686817,49.230998488947925,right,49.230998488947925,0.44223879202036187,1.3521123750251718
9,Learning Part 1,11,images/tibetian/a2_N.png,images/tibetian/c_N.png,52.725179545528135,48.309416131363236,left,52.725179545528135,3.6732979159569368,2.1616849579731934
9,Learning Part 1,12,images/tibetian/a1_N.png,images/tibetian/b_N.png,46.712190929536774,40.3195712200741,left,46.712190929536774,4.791933458007406,1.432440584001597
9,Learning Part 1,13,images/tibetian/a1_N.png,images/tibetian/b_N.png,54.03869453753899,61.8417576017543,right,61.8417576017543,1.9469112500082701,1.0041355830035172
9,Learning Part 1,14,images/tibetian/a1_N.png,images/tibetian/b_N.png,64.7429033037646,62.671772362019865,left,64.7429033037646,1.0371609579888172,1.948695165978279
9,Learning Part 1,15,images/tibetian/a1_N.png,images/tibetian/b_N.png,62.14516127083041,58.19853844754425,right,58.19853844754425,0.805767416022718,1.7207908330019563
9,Learning Part 1,16,images/tibetian/a2_N.png,images/tibetian/c_N.png,90.37297485841998,28.886725985228104,right,28.886725985228104,3.362253708008211,2.0543319580028765
9,Learning Part 1,17,images/tibetian/a2_N.png,images/tibetian/c_N.png,64.36655406031493,60.74318981955454,left,64.36655406031493,0.5972597500076517,1.0972090840223245
9,Learning Part 1,18,images/tibetian/a1_N.png,images/tibetian/b_N.png,92.44969448104978,56.244805305275236,left,92.44969448104978,1.4042190000182018,1.0528965829871595
9,Learning Part 1,19,images/tibetian/a1_N.png,images/tibetian/b_N.png,60.118627846084614,51.0253653108883,left,60.118627846084614,2.7693222499801777,0.9172925000311807
9,Learning Part 1,20,images/tibetian/a1_N.png,images/tibetian/b_N.png,78.46963148823883,23.31081713202559,right,23.31081713202559,1.504340499988757,1.2667846669792198
9,Learning Part 1,21,images/tibetian/a2_N.png,images/tibetian/c_N.png,94.23482878140496,36.00276675949307,left,94.23482878140496,1.1864838339970447,0.7920002500177361
9,Learning Part 1,22,images/tibetian/a2_N.png,images/tibetian/c_N.png,58.30418373841297,38.61619459547467,left,58.30418373841297,1.036844958027359,1.1247323750285432
9,Learning Part 1,23,images/tibetian/a2_N.png,images/tibetian/c_N.png,67.34156454633955,29.376569906372385,left,67.34156454633955,4.2748694170149975,0.8747359999688342
9,Learning Part 1,24,images/tibetian/a1_N.png,images/tibetian/b_N.png,49.06009172900016,58.36156999427777,left,49.06009172900016,1.613525833003223,1.1606673750211485
9,Learning Part 1,25,images/tibetian/a1_N.png,images/tibetian/b_N.png,59.030532547200416,43.390697865721975,left,59.030532547200416,1.8962915409938432,1.021445416030474
9,Learning Part 1,26,images/tibetian/a1_N.png,images/tibetian/b_N.png,41.046675596137355,79.96160923979451,left,41.046675596137355,2.591737875016406,1.5746012500021607
9,Learning Part 1,27,images/tibetian/a1_N.png,images/tibetian/b_N.png,66.19531930859955,51.992282973409985,left,66.19531930859955,1.0602970840409398,0.7184422080172226
9,Learning Part 1,28,images/tibetian/a2_N.png,images/tibetian/c_N.png,43.46971624829055,55.10426627662934,left,43.46971624829055,1.1069039580179378,1.0628874159883708
9,Learning Part 1,29,images/tibetian/a2_N.png,images/tibetian/c_N.png,66.17741061291841,52.47317603099243,left,66.17741061291841,0.4946116669452749,0.6508143749670126
9,Learning Part 1,30,images/tibetian/a2_N.png,images/tibetian/c_N.png,44.48738976190562,45.33834025461549,left,44.48738976190562,2.6806895830086432,1.263312875002157
9,Learning Part 1,31,images/tibetian/a2_N.png,images/tibetian/c_N.png,62.178421181707876,62.16704698173947,left,62.178421181707876,1.8339017910184339,1.8440830829786137
9,Learning Part 1,32,images/tibetian/a2_N.png,images/tibetian/c_N.png,64.70931007420553,35.839790009094784,right,35.839790009094784,2.339199499983806,1.6646244170260616
9,Learning Part 1,33,images/tibetian/a2_N.png,images/tibetian/c_N.png,45.3638001967212,49.48919041320491,left,45.3638001967212,0.8335120829869993,1.2577401250018738
9,Learning Part 1,34,images/tibetian/a2_N.png,images/tibetian/c_N.png,65.80323127086724,44.24954359747187,left,65.80323127086724,1.0276576249743812,2.5299077500239946
9,Learning Part 1,35,images/tibetian/a1_N.png,images/tibetian/b_N.png,66.19682716897428,32.522638871444556,left,66.19682716897428,1.875055834010709,0.755587249994278
9,Learning Part 1,36,images/tibetian/a1_N.png,images/tibetian/b_N.png,63.9078655718383,46.620586765293055,left,63.9078655718383,0.8777327499701641,5.582307957985904
9,Learning Part 1,37,images/tibetian/a1_N.png,images/tibetian/b_N.png,82.93856779670708,51.747357074152085,right,51.747357074152085,0.6296072500408627,1.1656310419784859
9,Learning Part 1,38,images/tibetian/a2_N.png,images/tibetian/c_N.png,67.39568440326651,53.53747814203729,right,53.53747814203729,2.259473790996708,1.1885502500226721
9,Learning Part 1,39,images/tibetian/a2_N.png,images/tibetian/c_N.png,51.56474368815229,40.82004606121911,left,51.56474368815229,0.34669308399315923,1.3124872500193305
9,Learning Part 1,40,images/tibetian/a2_N.png,images/tibetian/c_N.png,70.37725042407254,34.416839544139194,left,70.37725042407254,1.090014790999703,1.0605471670278348
