Participant_number,Phase,Trial,Image Left,Image Right,Value Left,Value Right,Choice,Gained Value,Decision Time,Feedback Time
10,Learning Part 2,2,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,54.14782392203108,73.32417932796662,right,73.32417932796662,0.24842041597003117,1.6390555420075543
10,Learning Part 2,3,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,49.37311438212816,67.82067537281316,right,67.82067537281316,0.5826790829887614,1.6201203750097193
10,Learning Part 2,4,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,78.51066966060199,53.20273259569511,right,53.20273259569511,0.2890846250229515,1.412896332971286
10,Learning Part 2,5,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,76.45617007775087,55.2005092695335,right,55.2005092695335,0.24069066700758412,5.442005457996856
10,Learning Part 2,6,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,53.11066791553234,58.44007579942739,right,58.44007579942739,0.27067333296872675,0.9911340830149129
10,Learning Part 2,7,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,47.344923622641105,56.10461965954424,right,56.10461965954424,0.23904695798410103,1.9570226250216365
10,Learning Part 2,8,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,89.09529379766484,44.84804088283745,right,44.84804088283745,0.20067391701741144,1.188675790966954
10,Learning Part 2,9,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,61.338626699622985,67.00184817840575,right,67.00184817840575,0.2330998329562135,1.2177895829663612
10,Learning Part 2,10,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,43.86142678489966,39.950107987526856,right,39.950107987526856,0.2203674170305021,2.3248921670019627
10,Learning Part 2,11,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,54.141238338910355,41.18986835411613,right,41.18986835411613,0.24650045804446563,3.49757133302046
10,Learning Part 2,12,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,64.0820949744237,66.86254527995555,right,66.86254527995555,0.30730608402518556,0.7219124170369469
10,Learning Part 2,13,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,68.61249212093966,47.080263817745035,right,47.080263817745035,0.1999845000100322,0.8560835829703137
10,Learning Part 2,14,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,58.74876475832237,43.03856528337973,right,43.03856528337973,0.18890216603176668,1.3746517090476118
10,Learning Part 2,15,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,60.11299358342605,48.62057555088241,right,48.62057555088241,0.9989813329884782,1.223916041024495
10,Learning Part 2,16,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,64.22537912858503,53.13406253477651,left,64.22537912858503,1.0416837500524707,0.6950646660407074
10,Learning Part 2,17,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,54.971320699723094,30.80986256310436,left,54.971320699723094,0.3122221669764258,0.6231418329989538
10,Learning Part 2,18,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,65.02692475731102,60.682991664006344,left,65.02692475731102,4.6531520409625955,1.1173064159811474
10,Learning Part 2,19,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,68.71224507673216,53.148010382213116,left,68.71224507673216,1.6318690830376,1.8270089169964194
10,Learning Part 2,20,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,49.4117294455049,79.05120421289507,left,49.4117294455049,4.172257583995815,2.5244120419956744
10,Learning Part 2,21,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,51.20825176261171,90.66856902543006,right,90.66856902543006,0.4578757499693893,0.6559278330532834
10,Learning Part 2,22,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,62.2019145666535,52.170549165368264,right,52.170549165368264,0.31904933298937976,1.1458354580099694
10,Learning Part 2,23,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,43.29938331736567,34.11919564994055,right,34.11919564994055,0.370761375001166,1.1712737919879146
10,Learning Part 2,24,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,88.85932958608703,59.85203847258104,left,88.85932958608703,0.33688745799008757,1.04099845897872
10,Learning Part 2,25,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,66.893815856057,37.60475752139197,left,66.893815856057,0.8510187499923632,0.7460052500246093
10,Learning Part 2,26,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,70.8521528322927,37.44108029220082,left,70.8521528322927,0.9729129580082372,1.7183436669874936
10,Learning Part 2,27,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,52.54457626325442,73.67320915996905,left,52.54457626325442,0.5130926669808105,3.4539205839973874
10,Learning Part 2,28,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,62.68327678549296,72.37994876608275,right,72.37994876608275,0.9545294999843463,0.782445958990138
10,Learning Part 2,29,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,66.4276114884698,49.39529557130002,right,49.39529557130002,0.5705610000295565,1.1753343340242282
10,Learning Part 2,30,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,67.18930332216163,42.572602383745114,left,67.18930332216163,0.5068293750518933,0.7463823340367526
10,Learning Part 2,31,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,81.0613316767328,54.99955795921956,left,81.0613316767328,0.3355199590441771,0.574386875028722
10,Learning Part 2,32,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,57.00391427442432,49.86348233942887,left,57.00391427442432,0.28501108300406486,1.3608359590289183
10,Learning Part 2,33,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,81.84751168590893,46.63899604239544,right,46.63899604239544,0.16884329199092463,1.7290456669870764
10,Learning Part 2,34,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,72.45382332309478,62.286008271420904,left,72.45382332309478,0.3028527499991469,0.7765121249831282
10,Learning Part 2,35,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,64.51150674355608,23.482439203707322,left,64.51150674355608,0.7587375839939341,3.0309422080172226
10,Learning Part 2,36,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,64.31865914082874,28.36924557581503,left,64.31865914082874,0.3063889999757521,0.6885604580165818
10,Learning Part 2,37,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,67.57670202423346,54.53390467976832,left,67.57670202423346,0.22616816603112966,0.6757205000030808
10,Learning Part 2,38,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,78.33700207792515,54.35662575589632,left,78.33700207792515,0.18377720803255215,2.7072459579794668
10,Learning Part 2,39,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,63.66835982122061,30.5799512530251,left,63.66835982122061,0.673391833959613,0.7260153749957681
10,Learning Part 2,40,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,82.12544146480147,41.036605901899875,left,82.12544146480147,0.2602664160076529,0.770748624985572
10,Learning Part 2,41,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,89.18865467493825,38.22306938547337,left,89.18865467493825,0.27256283297901973,0.6872885419870727
10,Learning Part 2,42,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,45.416301472091845,71.94135528138999,left,45.416301472091845,0.8252658339915797,0.6717157909879461
10,Learning Part 2,43,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,63.208857301608106,72.17783988615184,right,72.17783988615184,0.28350970800966024,1.4029595830361359
10,Learning Part 2,44,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,63.92723310707833,77.98374867621385,right,77.98374867621385,0.3427329169935547,0.804960209003184
10,Learning Part 2,45,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,53.75907153960543,62.7299693280282,left,53.75907153960543,1.2916901250137016,1.760524625016842
10,Learning Part 2,46,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,65.80295102268853,36.306200376844345,right,36.306200376844345,0.5553448330028914,0.8142044999985956
10,Learning Part 2,47,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,60.363082531412275,39.373485937591425,left,60.363082531412275,0.4572862909990363,1.3872671659919433
10,Learning Part 2,48,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,62.37926122474631,56.89805747854182,left,62.37926122474631,0.38903283298714086,1.0593139579868875
10,Learning Part 2,49,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,71.64335485409705,54.3379196357074,left,71.64335485409705,0.2852945830090903,0.8645393750048243
10,Learning Part 2,50,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,50.876981822951244,23.116048135772783,left,50.876981822951244,0.3113680420210585,4.09325129102217
10,Learning Part 2,51,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,76.80020096500239,42.54885057234792,left,76.80020096500239,0.4225919999880716,1.0213129579788074
10,Learning Part 2,52,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,62.97930781733323,31.90117192798866,left,62.97930781733323,0.30710012500640005,1.062185791961383
10,Learning Part 2,53,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,73.83492616151037,56.3886638200693,left,73.83492616151037,0.21906958299223334,0.6407035419833846
10,Learning Part 2,54,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,56.18170606094256,17.206487614199037,left,56.18170606094256,0.1893525409977883,0.87864983396139
10,Learning Part 2,55,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,66.98235939346466,59.17142108550995,left,66.98235939346466,0.17546137497993186,1.0033624580246396
10,Learning Part 2,56,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,79.01724302209819,54.205618250200104,left,79.01724302209819,0.18829033395741135,0.7719528329907916
10,Learning Part 2,57,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,72.19443136501717,49.5173967346694,left,72.19443136501717,0.17350704199634492,0.7548432500334457
10,Learning Part 2,58,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,59.79159420949762,82.59679200448586,left,59.79159420949762,0.18123149999883026,0.991214583045803
10,Learning Part 2,59,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,73.62591119125756,66.80923116929308,right,66.80923116929308,0.3911109999753535,1.2933013750007376
10,Learning Part 2,60,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,78.53748728510523,60.13202157628066,left,78.53748728510523,0.3624259579810314,0.8179707090021111
10,Learning Part 2,61,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,79.13385956979444,19.932918802644924,left,79.13385956979444,0.4234345000004396,0.9260430420399643
10,Learning Part 2,62,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,76.06123651327914,50.354765853797076,left,76.06123651327914,0.40586058300687,0.513366875005886
10,Learning Part 2,63,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,70.87124029891578,28.767439488780365,left,70.87124029891578,0.3183879170101136,0.49384804198052734
10,Learning Part 2,64,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,81.38619453423017,28.970799392870685,left,81.38619453423017,0.3064748329925351,0.5510019580251537
10,Learning Part 2,65,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,67.97093155791534,29.959209742328802,left,67.97093155791534,0.48510849999729544,0.6233547499869019
10,Learning Part 2,66,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,65.71106374660324,21.774535708698185,left,65.71106374660324,0.3790000830194913,0.9342627080040984
10,Learning Part 2,67,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,60.92054669954725,48.99990709473654,left,60.92054669954725,0.3155657909810543,0.44873933302005753
10,Learning Part 2,68,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,66.67143595736225,45.4209687474579,left,66.67143595736225,0.37226887501310557,0.7168335409951396
10,Learning Part 2,69,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,70.0193098057119,76.43327228470136,left,70.0193098057119,0.3168180829961784,0.6401244169683196
10,Learning Part 2,70,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,58.73829888159026,29.874327126756242,right,29.874327126756242,0.5348089159815572,0.6837692080298439
10,Learning Part 3,1,images/tibetian/a2_P.png,images/tibetian/c_P.png,79.6038103486972,71.48900344878903,right,71.48900344878903,3.3119820000138134,1.15343662496889
10,Learning Part 3,2,images/tibetian/a1_P.png,images/tibetian/b_P.png,50.71686212326786,57.14262306382339,left,50.71686212326786,5.102551000018138,1.0995787919964641
10,Learning Part 3,3,images/tibetian/a1_P.png,images/tibetian/b_P.png,65.32238108067578,80.87512161205314,right,80.87512161205314,0.4603789999964647,0.6860152499866672
10,Learning Part 3,4,images/tibetian/a2_P.png,images/tibetian/c_P.png,50.933068198054656,50.74631597909016,right,50.74631597909016,0.26863654097542167,1.4949989579617977
10,Learning Part 3,5,images/tibetian/a1_P.png,images/tibetian/b_P.png,78.42536330773531,58.11213524296542,left,78.42536330773531,2.091991166002117,1.406765208055731
10,Learning Part 3,6,images/tibetian/a1_P.png,images/tibetian/b_P.png,68.30907919169216,48.27898116877064,left,68.30907919169216,0.5698289580177516,0.7343393330229446
10,Learning Part 3,7,images/tibetian/a1_P.png,images/tibetian/b_P.png,62.21443526025358,67.1855912365389,left,62.21443526025358,0.27591450000181794,1.551886499975808
10,Learning Part 3,8,images/tibetian/a1_P.png,images/tibetian/b_P.png,70.17229411769999,47.51033567637523,right,47.51033567637523,0.4025672080460936,1.2298211670131423
10,Learning Part 3,9,images/tibetian/a2_P.png,images/tibetian/c_P.png,62.321166884297085,43.1103005775614,left,62.321166884297085,1.1006417500320822,2.6277244999655522
10,Learning Part 3,10,images/tibetian/a1_P.png,images/tibetian/b_P.png,81.26138775380844,57.469353589117546,right,57.469353589117546,1.143983667017892,1.1044770830194466
10,Learning Part 3,11,images/tibetian/a1_P.png,images/tibetian/b_P.png,70.9742043513312,63.6661660481942,left,70.9742043513312,0.504513791995123,1.1097001659800299
10,Learning Part 3,12,images/tibetian/a1_P.png,images/tibetian/b_P.png,94.33957607870434,69.49238985243358,left,94.33957607870434,0.39449570805300027,0.583557749981992
10,Learning Part 3,13,images/tibetian/a2_P.png,images/tibetian/c_P.png,69.32571691294518,51.471740082414776,left,69.32571691294518,1.0934995000134222,1.196386124996934
10,Learning Part 3,14,images/tibetian/a2_P.png,images/tibetian/c_P.png,91.17057602060535,50.82742125688658,left,91.17057602060535,0.33552091603633016,0.6417689999798313
10,Learning Part 3,15,images/tibetian/a1_P.png,images/tibetian/b_P.png,87.33155587304526,75.7378643050269,left,87.33155587304526,0.24473508301889524,1.5598314170492813
10,Learning Part 3,16,images/tibetian/a1_P.png,images/tibetian/b_P.png,66.10998801366085,54.44099292502407,left,66.10998801366085,0.3823481670115143,1.0673478750395589
10,Learning Part 3,17,images/tibetian/a1_P.png,images/tibetian/b_P.png,53.315802860562194,25.54432362229248,left,53.315802860562194,0.3034058330231346,0.806552209018264
10,Learning Part 3,18,images/tibetian/a2_P.png,images/tibetian/c_P.png,74.55268337428805,49.59092305313169,left,74.55268337428805,0.5181617499911226,0.794814791996032
10,Learning Part 3,19,images/tibetian/a2_P.png,images/tibetian/c_P.png,70.04508013675886,55.579409073473926,left,70.04508013675886,0.21424266695976257,0.5906207090010867
10,Learning Part 3,20,images/tibetian/a1_P.png,images/tibetian/b_P.png,70.17795072095332,68.37399197433983,left,70.17795072095332,0.17926495801657438,0.733523041009903
10,Learning Part 3,21,images/tibetian/a1_P.png,images/tibetian/b_P.png,76.59358912293179,74.89491976149232,left,76.59358912293179,0.2759190839715302,1.0708829580107704
10,Learning Part 3,22,images/tibetian/a1_P.png,images/tibetian/b_P.png,73.40184071828457,67.77300342378888,left,73.40184071828457,0.2143001250224188,0.812790457974188
