Participant_number,Phase,Trial,Image Left,Image Right,Value Left,Value Right,Choice,Gained Value,Decision Time,Feedback Time
3,Learning Part 1,38,images/tibetian/a1_N.png,images/tibetian/b_N.png,73.71365068672159,51.42813535392992,right,51.42813535392992,3.281169875001069,3.4450280829914846
3,Learning Part 1,39,images/tibetian/a2_N.png,images/tibetian/c_N.png,62.77958785416719,40.45349486518545,left,62.77958785416719,2.370428125024773,0.848768916039262
3,Learning Part 1,40,images/tibetian/a1_N.png,images/tibetian/b_N.png,55.036740422665005,39.88770608689575,left,55.036740422665005,5.9042029160191305,1.005245541979093
3,Learning Part 1,41,images/tibetian/a2_N.png,images/tibetian/c_N.png,75.41034659691778,28.069349538656574,left,75.41034659691778,1.931324457982555,0.8203118339879438
3,Learning Part 1,42,images/tibetian/a2_N.png,images/tibetian/c_N.png,35.57180110800708,46.46051095922287,left,35.57180110800708,1.3105093750054948,1.6306489999988116
3,Learning Part 1,43,images/tibetian/a1_N.png,images/tibetian/b_N.png,78.8032649734068,54.70878539341651,left,78.8032649734068,4.720287874981295,1.7667547919554636
3,Learning Part 1,44,images/tibetian/a1_N.png,images/tibetian/b_N.png,51.19952496161563,55.18278670056965,left,51.19952496161563,1.2829734170227312,3.4969476250116713
3,Learning Part 1,45,images/tibetian/a1_N.png,images/tibetian/b_N.png,52.02682946390401,51.42713804940348,right,51.42713804940348,1.404646499955561,2.5304334579850547
3,Learning Part 1,46,images/tibetian/a1_N.png,images/tibetian/b_N.png,37.86238572950232,82.46992071516038,left,37.86238572950232,5.184675416967366,0.8635430000140332
3,Learning Part 1,47,images/tibetian/a1_N.png,images/tibetian/b_N.png,51.58428431247905,55.51021332894877,right,55.51021332894877,2.2733660000376403,2.5511973329703324
3,Learning Part 1,48,images/tibetian/a2_N.png,images/tibetian/c_N.png,68.96040066603271,46.149472936525,left,68.96040066603271,6.12238133297069,1.7885754170129076
3,Learning Part 1,49,images/tibetian/a1_N.png,images/tibetian/b_N.png,67.48463920994008,45.81148093195314,left,67.48463920994008,5.112766332982574,1.1650319999898784
3,Learning Part 1,50,images/tibetian/a2_N.png,images/tibetian/c_N.png,41.53558742320756,47.62828135604019,left,41.53558742320756,1.851132666983176,1.3497882079682313
3,Learning Part 1,51,images/tibetian/a2_N.png,images/tibetian/c_N.png,58.4779161738509,52.25029138833981,right,52.25029138833981,0.674011958995834,2.6636777499807067
3,Learning Part 1,52,images/tibetian/a2_N.png,images/tibetian/c_N.png,78.35329904757694,27.398910585785114,left,78.35329904757694,0.7666716249659657,2.854113832989242
3,Learning Part 1,53,images/tibetian/a2_N.png,images/tibetian/c_N.png,81.19161021439652,47.93032329712469,left,81.19161021439652,1.208299874968361,1.0035871249856427
3,Learning Part 1,54,images/tibetian/a2_N.png,images/tibetian/c_N.png,61.333364097496876,35.09002810396177,left,61.333364097496876,2.725338542019017,1.6261159169953316
3,Learning Part 1,55,images/tibetian/a2_N.png,images/tibetian/c_N.png,66.69023267329163,29.091677947554196,left,66.69023267329163,3.9720037920051254,0.9763184170005843
3,Learning Part 1,56,images/tibetian/a1_N.png,images/tibetian/b_N.png,52.04324839003901,58.50084545383917,right,58.50084545383917,6.6913290829979815,2.298345665971283
3,Learning Part 1,57,images/tibetian/a1_N.png,images/tibetian/b_N.png,68.35390840893942,57.52484318656125,right,57.52484318656125,0.8047749170218594,3.240097916976083
3,Learning Part 1,58,images/tibetian/a1_N.png,images/tibetian/b_N.png,47.448147142616705,43.451726449910105,left,47.448147142616705,0.9453848330304027,1.8018412920064293
3,Learning Part 1,59,images/tibetian/a2_N.png,images/tibetian/c_N.png,47.92637767208029,37.886033633911985,left,47.92637767208029,2.3526470829965547,2.626778709003702
3,Learning Part 1,60,images/tibetian/a2_N.png,images/tibetian/c_N.png,67.02646088465764,47.07383401732273,left,67.02646088465764,2.303609874972608,1.1008295830106363
3,Learning Part 1,61,images/tibetian/a2_N.png,images/tibetian/c_N.png,56.10805977012985,58.182766181811715,left,56.10805977012985,1.2975649170111865,2.338150290946942
3,Learning Part 1,62,images/tibetian/a1_N.png,images/tibetian/b_N.png,57.827534974782026,56.20970049156645,left,57.827534974782026,9.309604124980979,1.9593501249910332
3,Learning Part 1,63,images/tibetian/a1_N.png,images/tibetian/b_N.png,75.82144282377185,59.08109076008762,left,75.82144282377185,2.353146250010468,0.9888637919793837
3,Learning Part 1,64,images/tibetian/a1_N.png,images/tibetian/b_N.png,38.59239313109997,90.6977502099266,left,38.59239313109997,1.1834489169996232,2.569497416028753
3,Learning Part 1,65,images/tibetian/a2_N.png,images/tibetian/c_N.png,51.02022094690044,54.42309373392362,left,51.02022094690044,2.0099073750316165,2.134067040984519
3,Learning Part 1,66,images/tibetian/a2_N.png,images/tibetian/c_N.png,56.50678448774875,38.059354546742426,right,38.059354546742426,0.9071003749850206,4.428096166986506
3,Learning Part 1,67,images/tibetian/a2_N.png,images/tibetian/c_N.png,59.4054723656413,52.47265366972803,left,59.4054723656413,3.845781459007412,2.763119667011779
3,Learning Part 1,68,images/tibetian/a2_N.png,images/tibetian/c_N.png,67.53230042805103,53.28830359515126,left,67.53230042805103,1.398302582965698,1.2125338329933584
3,Learning Part 1,69,images/tibetian/a2_N.png,images/tibetian/c_N.png,72.17648771987663,50.62653963161082,left,72.17648771987663,2.5472178750205785,1.1698347079800442
3,Learning Part 1,70,images/tibetian/a2_N.png,images/tibetian/c_N.png,64.47056184658595,29.71705292413407,left,64.47056184658595,1.8731706249527633,1.0020172909717076
3,Learning Part 2,1,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,68.84598239738486,18.643046382757277,left,68.84598239738486,4.841778834001161,1.6854908330133185
3,Learning Part 2,2,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,66.07807205884478,45.265731935466455,left,66.07807205884478,1.480078665947076,0.8121630419627763
3,Learning Part 2,3,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,61.20632635882592,48.026359920151975,left,61.20632635882592,1.1943422500044107,0.967158958024811
3,Learning Part 2,4,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,67.71404171968504,52.37306822493174,right,52.37306822493174,6.424363375001121,2.6044327500276268
3,Learning Part 2,5,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,71.61812975269464,47.565785695345625,left,71.61812975269464,0.6952474589925259,0.8292317080195062
3,Learning Part 2,6,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,45.04571381034121,35.3252589635229,left,45.04571381034121,11.913380042009521,1.4539976670057513
3,Learning Part 2,7,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,74.2398024526463,34.68223971178638,left,74.2398024526463,1.142933583992999,0.7745527499937452
3,Learning Part 2,8,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,41.81785066660218,72.8249944283198,right,72.8249944283198,3.651598750031553,1.537107374984771
3,Learning Part 2,9,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,64.56580918080762,41.225742357419755,left,64.56580918080762,4.052426290989388,0.9015544169815257
3,Learning Part 2,10,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,89.88960374515227,55.79472067406372,right,55.79472067406372,1.034320208011195,2.4617166250245646
3,Learning Part 2,11,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,69.00625991500189,37.738749565357246,left,69.00625991500189,0.9165834590094164,2.510859125002753
3,Learning Part 2,12,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,51.122707607353846,42.871596307364,left,51.122707607353846,1.0628059999435209,1.876322790980339
3,Learning Part 2,13,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,66.57794563638997,43.21769991615102,right,43.21769991615102,2.532824583002366,3.4828837090171874
3,Learning Part 2,14,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,61.78167849606568,28.596636691553776,right,28.596636691553776,6.16910583304707,2.086436208046507
3,Learning Part 2,15,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,49.97462079516214,45.689749315333486,left,49.97462079516214,1.162094375002198,2.0892347079934552
3,Learning Part 2,16,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,71.53239410322861,54.46267934323433,right,54.46267934323433,3.360946457949467,1.959120791987516
3,Learning Part 2,17,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,51.01450862641669,64.37375582723996,left,51.01450862641669,0.7749383340124041,3.332394084020052
3,Learning Part 2,18,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,58.52702180218149,52.581370446238274,left,58.52702180218149,1.4515609169611707,1.8664725000271574
3,Learning Part 2,19,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,65.05267593979116,38.98997000088331,right,38.98997000088331,3.1575063329655677,5.868469792010728
3,Learning Part 2,20,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,76.18576622895964,34.90183827036821,left,76.18576622895964,0.9199481250252575,0.7757075830013491
3,Learning Part 2,21,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,65.24914635211313,42.15864234152503,left,65.24914635211313,1.1571978749707341,0.7378062919597141
3,Learning Part 2,22,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,74.57770149740976,49.59598735214876,right,49.59598735214876,2.2005828749970533,2.127836457977537
3,Learning Part 2,23,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,66.2685079486776,43.25930497781944,left,66.2685079486776,3.528533625009004,2.0004996670177206
3,Learning Part 2,24,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,67.44556928371263,45.16665727632332,left,67.44556928371263,3.78466354199918,2.211116624996066
3,Learning Part 2,25,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,67.30347706947866,57.470256011076486,right,57.470256011076486,2.4902813750086352,2.878159791987855
3,Learning Part 2,26,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,53.20472847171533,45.82919684135353,left,53.20472847171533,1.946711583994329,1.3893549999920651
3,Learning Part 2,27,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,76.62612699019712,23.539701310781794,left,76.62612699019712,2.1719575420138426,0.787789708992932
3,Learning Part 2,28,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,65.11894838569475,36.55727880914759,left,65.11894838569475,2.467746416979935,0.9115912920096889
3,Learning Part 2,29,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,73.89160578646309,42.815220306001024,right,42.815220306001024,4.417894874990452,1.9310914169764146
3,Learning Part 2,30,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,50.426148702900896,45.90380342292625,left,50.426148702900896,2.3640499580069445,1.0662740420084447
3,Learning Part 2,31,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,24.0039861609486,16.14842890319763,left,24.0039861609486,2.0750798750086688,1.2591041250270791
3,Learning Part 2,32,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,47.375540900034764,78.11760523451225,left,47.375540900034764,1.8498866670415737,2.32428404095117
3,Learning Part 2,33,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,65.42696967298707,52.88812875972427,right,52.88812875972427,1.1012078329804353,2.4190596669795923
3,Learning Part 2,34,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,57.73431370979299,73.04528257065036,left,57.73431370979299,5.488313874986488,1.1641827499843203
3,Learning Part 2,35,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,74.45209207759423,47.83226697166057,right,47.83226697166057,2.4102207079995424,5.206789124989882
3,Learning Part 2,36,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,57.91643541387461,53.97494027138888,left,57.91643541387461,2.31539183401037,1.5911964580300264
3,Learning Part 2,37,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,41.24353747417076,43.87498727831019,left,41.24353747417076,2.5134506250033155,2.1166092500207014
3,Learning Part 2,38,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,83.93696336706691,68.91600893812533,right,68.91600893812533,2.74039608403109,2.2245830420288257
3,Learning Part 2,39,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,50.982349541870185,24.08313854538184,left,50.982349541870185,1.9390743330004625,1.492383416974917
3,Learning Part 2,40,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,76.33646812772481,61.386147746069895,left,76.33646812772481,1.2058154999976978,1.4483285829774104
3,Learning Part 2,41,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,52.41197192957635,40.120471536555044,left,52.41197192957635,4.106435208988842,1.392359875026159
3,Learning Part 2,42,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,83.35240107059504,54.20575667134021,left,83.35240107059504,2.7496363330283202,1.9474557909998111
3,Learning Part 2,43,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,86.24332652572784,30.45015265738355,left,86.24332652572784,1.1851209169835784,2.176789875025861
3,Learning Part 2,44,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,96.5353352614192,47.19325727595479,left,96.5353352614192,1.1875026249908842,1.8910901250201277
3,Learning Part 2,45,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,59.684530422626295,59.16389809472449,right,59.16389809472449,3.0669561669928953,5.038831208017655
3,Learning Part 2,46,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,84.86049873258312,55.01906304472715,left,84.86049873258312,1.2760305420379154,1.5621609580121003
3,Learning Part 2,47,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,72.01353451198679,44.24674766276942,left,72.01353451198679,0.9482653340091929,1.9958875839947723
3,Learning Part 2,48,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,71.83683124072746,30.71423200139364,left,71.83683124072746,2.6302791250054725,1.0796045410097577
3,Learning Part 2,49,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,80.50977566234104,26.330962391560615,left,80.50977566234104,0.8982805829728022,0.9231952499831095
3,Learning Part 2,50,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,71.93254749500063,58.88860965687577,left,71.93254749500063,2.390118999988772,2.178520541987382
3,Learning Part 2,51,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,50.03169903782106,63.45093165888069,left,50.03169903782106,0.9077617079601623,1.5058942919713445
3,Learning Part 2,52,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,55.53306684740913,65.81337985148433,right,65.81337985148433,2.0824357499950565,1.372773084032815
3,Learning Part 2,53,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,77.39541847581454,68.5167212538455,right,68.5167212538455,0.8598225410096347,6.99080483301077
3,Learning Part 2,54,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,75.07913785209455,46.056937328020744,left,75.07913785209455,1.9680577919934876,4.344963916984852
3,Learning Part 2,55,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,85.47150648838891,38.6109746244285,left,85.47150648838891,3.811257332970854,1.5057072499766946
3,Learning Part 2,56,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,53.80404387550697,35.22750910782953,left,53.80404387550697,1.7679575000074692,1.4790868329582736
3,Learning Part 2,57,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,53.49321142804657,37.45907003497483,left,53.49321142804657,1.3148920840467326,1.7351632919744588
3,Learning Part 2,58,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,81.02909029388582,44.84961685459238,left,81.02909029388582,2.123976832954213,1.1721475830418058
3,Learning Part 2,59,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,55.390165671295485,55.121835522062426,left,55.390165671295485,1.0489992079674266,2.280030584021006
3,Learning Part 2,60,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,83.27320011663377,37.95265549040193,left,83.27320011663377,1.4267733750166371,2.488496333011426
3,Learning Part 2,61,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,74.52435230342655,71.12361092050512,left,74.52435230342655,1.875747499987483,2.058499209000729
3,Learning Part 2,62,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,91.29295493341989,51.47941770527421,left,91.29295493341989,1.397195625002496,4.925943250011187
3,Learning Part 2,63,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,79.38832579055824,40.12386052426822,left,79.38832579055824,1.8604105830308981,1.0286648749606684
3,Learning Part 2,64,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,65.99776369259625,46.425284241298634,left,65.99776369259625,1.3840998749947175,1.37980624998454
3,Learning Part 2,65,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,61.42468399802092,37.69038987143516,left,61.42468399802092,1.3176133750239387,0.936076000041794
3,Learning Part 2,66,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,56.50181789454897,82.31543228753343,left,56.50181789454897,2.596392042003572,1.385940959036816
3,Learning Part 2,67,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,44.26675897274778,29.04983040603174,right,29.04983040603174,2.839602083025966,4.639915042032953
3,Learning Part 2,68,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,54.90999100158167,61.92830280122059,left,54.90999100158167,1.9002270419732668,1.684963042032905
3,Learning Part 2,69,images/tibetian/a1_Z.png,images/tibetian/b_Z.png,55.25829896074791,52.641734889405875,right,52.641734889405875,0.8556676669977605,6.462757500004955
3,Learning Part 2,70,images/tibetian/a2_Z.png,images/tibetian/c_Z.png,49.467308520747686,35.28713370644717,left,49.467308520747686,1.624041249975562,1.169775916961953
3,Learning Part 3,1,images/tibetian/a2_P.png,images/tibetian/c_P.png,68.32190361828303,44.14940206667295,right,44.14940206667295,8.92279708397109,5.765978833951522
3,Learning Part 3,2,images/tibetian/a1_P.png,images/tibetian/b_P.png,85.42574170037402,83.23048708136248,left,85.42574170037402,3.2954786669579335,1.9475203749607317
3,Learning Part 3,3,images/tibetian/a2_P.png,images/tibetian/c_P.png,71.33941297363364,56.39191195564524,left,71.33941297363364,2.1948994590202346,1.493737249984406
3,Learning Part 3,4,images/tibetian/a2_P.png,images/tibetian/c_P.png,73.03910437197723,44.02228269673713,left,73.03910437197723,2.815343208028935,1.4810068749939092
3,Learning Part 3,5,images/tibetian/a1_P.png,images/tibetian/b_P.png,73.1283797117976,54.36509954786343,left,73.1283797117976,3.5002148339990526,1.0395057919668034
3,Learning Part 3,6,images/tibetian/a2_P.png,images/tibetian/c_P.png,83.09262524175296,51.40330615639316,left,83.09262524175296,2.7603899170062505,1.4663415830000304
3,Learning Part 3,7,images/tibetian/a2_P.png,images/tibetian/c_P.png,71.50950914660449,53.45683038933531,left,71.50950914660449,1.243020708032418,1.1796173750190064
3,Learning Part 3,8,images/tibetian/a2_P.png,images/tibetian/c_P.png,46.46129649518557,27.393306146728087,left,46.46129649518557,1.324489833030384,1.5493853749940172
3,Learning Part 3,9,images/tibetian/a1_P.png,images/tibetian/b_P.png,71.02595406318342,39.48150188162166,left,71.02595406318342,2.202890500018839,1.1276566250016913
3,Learning Part 3,10,images/tibetian/a1_P.png,images/tibetian/b_P.png,67.82828521223706,56.005813496703546,left,67.82828521223706,1.0109880000236444,1.0978923339862376
3,Learning Part 3,11,images/tibetian/a2_P.png,images/tibetian/c_P.png,44.76579075312518,33.98944534351385,left,44.76579075312518,1.6599243329837918,1.0878176250262186
3,Learning Part 3,12,images/tibetian/a1_P.png,images/tibetian/b_P.png,49.43344193737714,50.13399668067271,left,49.43344193737714,2.900565290998202,1.4507969170226716
3,Learning Part 3,13,images/tibetian/a1_P.png,images/tibetian/b_P.png,67.96184465140757,60.09703810337611,right,60.09703810337611,0.9852678750175983,2.606796416977886
3,Learning Part 3,14,images/tibetian/a1_P.png,images/tibetian/b_P.png,61.38063038610786,42.73242059192417,left,61.38063038610786,2.3934948329697363,2.163810125028249
3,Learning Part 3,15,images/tibetian/a2_P.png,images/tibetian/c_P.png,68.26660300901486,39.08186953703667,left,68.26660300901486,1.9376273330417462,1.046115291013848
3,Learning Part 3,16,images/tibetian/a1_P.png,images/tibetian/b_P.png,82.70753770323849,54.89412113354322,left,82.70753770323849,2.7211399159859866,1.0290878749801777
3,Learning Part 3,17,images/tibetian/a2_P.png,images/tibetian/c_P.png,60.76772696890467,45.301857314385025,left,60.76772696890467,1.4411533750244416,1.075783832988236
3,Learning Part 3,18,images/tibetian/a1_P.png,images/tibetian/b_P.png,60.85013252174342,44.84393323581827,left,60.85013252174342,2.4353502499870956,0.8597884579794481
3,Learning Part 3,19,images/tibetian/a2_P.png,images/tibetian/c_P.png,57.80685525759215,27.81392809309011,left,57.80685525759215,1.4059635419980623,0.8770207079942338
3,Learning Part 3,20,images/tibetian/a2_P.png,images/tibetian/c_P.png,72.31455158767461,36.15495653419263,left,72.31455158767461,1.4261344579863362,1.0354875840130262
3,Learning Part 3,21,images/tibetian/a1_P.png,images/tibetian/b_P.png,65.569600717389,31.717936776216686,left,65.569600717389,1.6696692919940688,0.9055641670129262
3,Learning Part 3,22,images/tibetian/a2_P.png,images/tibetian/c_P.png,66.19131573346513,46.87839486788373,left,66.19131573346513,1.3589231250225566,1.242351666034665
3,Learning Part 3,23,images/tibetian/a1_P.png,images/tibetian/b_P.png,62.21995954993664,42.28099362763623,left,62.21995954993664,1.3101234170026146,1.6443469999940135
